customer_id,recency,product_category,amount
9955,20,MntMeatProducts,26
6663,96,MntMeatProducts,7
2162,19,MntMeatProducts,103
3434,60,MntMeatProducts,567
7919,2,MntMeatProducts,653
5626,13,MntMeatProducts,89
6428,37,MntMeatProducts,345
8514,59,MntMeatProducts,7
10448,55,MntMeatProducts,86
2109,60,MntMeatProducts,951
7530,48,MntMeatProducts,32
8925,38,MntMeatProducts,98
3009,8,MntMeatProducts,128
6355,19,MntMeatProducts,14
3517,32,MntMeatProducts,44
1158,27,MntMeatProducts,15
6203,58,MntMeatProducts,815
7165,59,MntMeatProducts,172
3595,29,MntMeatProducts,239
8537,60,MntMeatProducts,553
4331,41,MntMeatProducts,376
6281,27,MntMeatProducts,199
4338,28,MntMeatProducts,9
2452,8,MntMeatProducts,60
9507,18,MntMeatProducts,73
8360,76,MntMeatProducts,37
10311,0,MntMeatProducts,12
5117,32,MntMeatProducts,137
4867,2,MntMeatProducts,18
9289,16,MntMeatProducts,17
10913,56,MntMeatProducts,12
3032,97,MntMeatProducts,62
8524,15,MntMeatProducts,30
3334,35,MntMeatProducts,797
4470,3,MntMeatProducts,44
1406,49,MntMeatProducts,81
8619,4,MntMeatProducts,6
10821,45,MntMeatProducts,33
4552,37,MntMeatProducts,101
898,39,MntMeatProducts,54
9797,38,MntMeatProducts,130
10949,8,MntMeatProducts,592
8212,89,MntMeatProducts,27
6248,47,MntMeatProducts,746
10164,75,MntMeatProducts,417
4547,86,MntMeatProducts,9
6815,4,MntMeatProducts,125
4122,73,MntMeatProducts,117
10841,46,MntMeatProducts,133
5370,38,MntMeatProducts,141
176,73,MntMeatProducts,67
4860,66,MntMeatProducts,8
10757,36,MntMeatProducts,5
4023,29,MntMeatProducts,19
6679,29,MntMeatProducts,3
9923,6,MntMeatProducts,16
7181,97,MntMeatProducts,13
3599,61,MntMeatProducts,428
405,68,MntMeatProducts,31
6870,73,MntMeatProducts,49
832,90,MntMeatProducts,113
2002,81,MntMeatProducts,932
3657,1,MntMeatProducts,33
500,79,MntMeatProducts,735
1951,92,MntMeatProducts,122
3262,31,MntMeatProducts,417
4102,46,MntMeatProducts,2
7042,14,MntMeatProducts,14
10598,89,MntMeatProducts,16
255,31,MntMeatProducts,2
2375,75,MntMeatProducts,5
9829,42,MntMeatProducts,17
6214,53,MntMeatProducts,29
4954,53,MntMeatProducts,68
7861,23,MntMeatProducts,242
4837,57,MntMeatProducts,226
9423,49,MntMeatProducts,17
4198,6,MntMeatProducts,3
153,29,MntMeatProducts,6
9323,5,MntMeatProducts,223
10001,98,MntMeatProducts,17
3945,80,MntMeatProducts,215
3799,4,MntMeatProducts,322
8625,70,MntMeatProducts,23
3491,32,MntMeatProducts,364
983,82,MntMeatProducts,92
9119,27,MntMeatProducts,76
4786,94,MntMeatProducts,257
5872,23,MntMeatProducts,216
6568,97,MntMeatProducts,36
5628,25,MntMeatProducts,323
5631,92,MntMeatProducts,197
4974,98,MntMeatProducts,650
8416,19,MntMeatProducts,15
5454,80,MntMeatProducts,7
4095,80,MntMeatProducts,64
5474,79,MntMeatProducts,99
4268,50,MntMeatProducts,21
10701,60,MntMeatProducts,264
3507,44,MntMeatProducts,426
2079,0,MntMeatProducts,535
626,28,MntMeatProducts,12
4426,35,MntMeatProducts,51
2591,49,MntMeatProducts,214
10509,46,MntMeatProducts,16
6382,97,MntMeatProducts,11
6673,51,MntMeatProducts,27
7441,80,MntMeatProducts,447
1071,10,MntMeatProducts,168
10061,29,MntMeatProducts,143
7187,52,MntMeatProducts,48
8775,74,MntMeatProducts,56
1612,82,MntMeatProducts,15
2345,54,MntMeatProducts,348
322,93,MntMeatProducts,11
10897,63,MntMeatProducts,217
123,92,MntMeatProducts,133
6103,40,MntMeatProducts,15
7899,70,MntMeatProducts,332
10500,96,MntMeatProducts,20
1655,81,MntMeatProducts,15
2406,63,MntMeatProducts,94
2712,85,MntMeatProducts,178
5517,51,MntMeatProducts,11
10643,23,MntMeatProducts,267
2254,95,MntMeatProducts,414
10281,11,MntMeatProducts,241
6958,42,MntMeatProducts,4
954,77,MntMeatProducts,24
5079,82,MntMeatProducts,16
10339,83,MntMeatProducts,22
4643,40,MntMeatProducts,46
3117,95,MntMeatProducts,21
6497,32,MntMeatProducts,23
5396,48,MntMeatProducts,385
5250,75,MntMeatProducts,490
1052,24,MntMeatProducts,161
2802,61,MntMeatProducts,607
6343,6,MntMeatProducts,380
6507,16,MntMeatProducts,15
7901,39,MntMeatProducts,5
4865,2,MntMeatProducts,140
2686,49,MntMeatProducts,4
3107,31,MntMeatProducts,124
7734,58,MntMeatProducts,125
1146,5,MntMeatProducts,223
11031,90,MntMeatProducts,10
7428,47,MntMeatProducts,445
975,25,MntMeatProducts,26
1103,60,MntMeatProducts,278
3422,67,MntMeatProducts,128
1055,40,MntMeatProducts,8
6544,63,MntMeatProducts,356
1241,1,MntMeatProducts,8
2909,89,MntMeatProducts,230
5802,40,MntMeatProducts,11
1407,5,MntMeatProducts,5
6183,3,MntMeatProducts,44
340,1,MntMeatProducts,179
5991,24,MntMeatProducts,39
3104,89,MntMeatProducts,968
9729,48,MntMeatProducts,253
1008,31,MntMeatProducts,133
11091,68,MntMeatProducts,9
3969,46,MntMeatProducts,17
1916,92,MntMeatProducts,180
9907,80,MntMeatProducts,152
87,16,MntMeatProducts,5
8659,50,MntMeatProducts,174
6262,93,MntMeatProducts,450
6147,51,MntMeatProducts,8
8832,24,MntMeatProducts,56
10067,79,MntMeatProducts,4
7532,26,MntMeatProducts,11
4915,86,MntMeatProducts,98
2115,68,MntMeatProducts,10
2088,98,MntMeatProducts,414
2493,34,MntMeatProducts,107
6292,60,MntMeatProducts,359
1631,3,MntMeatProducts,292
10104,65,MntMeatProducts,2
3006,83,MntMeatProducts,14
3919,64,MntMeatProducts,883
11181,85,MntMeatProducts,2
642,69,MntMeatProducts,2
4369,48,MntMeatProducts,500
10127,21,MntMeatProducts,61
271,30,MntMeatProducts,50
4973,39,MntMeatProducts,6
2948,76,MntMeatProducts,48
2715,11,MntMeatProducts,37
10432,26,MntMeatProducts,9
9216,34,MntMeatProducts,11
7124,72,MntMeatProducts,12
9727,13,MntMeatProducts,11
5136,58,MntMeatProducts,92
9790,12,MntMeatProducts,170
1818,23,MntMeatProducts,8
1100,33,MntMeatProducts,22
7873,30,MntMeatProducts,114
10609,15,MntMeatProducts,13
6950,25,MntMeatProducts,16
7233,4,MntMeatProducts,849
9481,80,MntMeatProducts,11
7699,30,MntMeatProducts,50
2711,6,MntMeatProducts,5
8933,16,MntMeatProducts,23
8726,57,MntMeatProducts,44
1515,9,MntMeatProducts,7
5186,59,MntMeatProducts,115
10157,78,MntMeatProducts,89
5667,90,MntMeatProducts,399
902,74,MntMeatProducts,48
977,10,MntMeatProducts,111
7313,63,MntMeatProducts,614
7600,13,MntMeatProducts,3
9706,98,MntMeatProducts,20
2429,4,MntMeatProducts,300
3520,94,MntMeatProducts,818
10394,91,MntMeatProducts,133
4548,66,MntMeatProducts,10
9362,14,MntMeatProducts,32
3968,77,MntMeatProducts,129
4084,41,MntMeatProducts,155
6721,21,MntMeatProducts,286
2829,25,MntMeatProducts,70
1772,2,MntMeatProducts,518
1544,51,MntMeatProducts,689
492,3,MntMeatProducts,50
4377,32,MntMeatProducts,44
4541,84,MntMeatProducts,82
1321,49,MntMeatProducts,18
8858,69,MntMeatProducts,21
3266,96,MntMeatProducts,11
11187,23,MntMeatProducts,10
8207,18,MntMeatProducts,9
9723,8,MntMeatProducts,217
2666,21,MntMeatProducts,167
5721,60,MntMeatProducts,749
10652,48,MntMeatProducts,500
1646,36,MntMeatProducts,12
4418,36,MntMeatProducts,655
2656,63,MntMeatProducts,7
7990,2,MntMeatProducts,2
8722,38,MntMeatProducts,845
7118,61,MntMeatProducts,363
2980,52,MntMeatProducts,13
1839,25,MntMeatProducts,48
10722,63,MntMeatProducts,124
2632,10,MntMeatProducts,38
9014,65,MntMeatProducts,16
7620,71,MntMeatProducts,16
10968,0,MntMeatProducts,300
11133,3,MntMeatProducts,50
2736,88,MntMeatProducts,156
1876,15,MntMeatProducts,8
5959,80,MntMeatProducts,23
1092,17,MntMeatProducts,495
4333,76,MntMeatProducts,10
3850,52,MntMeatProducts,3
6168,28,MntMeatProducts,5
607,31,MntMeatProducts,131
10469,42,MntMeatProducts,860
6983,24,MntMeatProducts,17
3661,42,MntMeatProducts,631
9303,12,MntMeatProducts,7
692,88,MntMeatProducts,5
736,67,MntMeatProducts,19
9589,54,MntMeatProducts,377
4838,40,MntMeatProducts,8
9246,73,MntMeatProducts,129
6261,81,MntMeatProducts,88
7366,12,MntMeatProducts,538
10659,7,MntMeatProducts,11
1448,33,MntMeatProducts,12
4286,24,MntMeatProducts,58
4749,55,MntMeatProducts,68
4478,87,MntMeatProducts,106
4201,39,MntMeatProducts,137
8720,53,MntMeatProducts,1607
10084,9,MntMeatProducts,8
7004,82,MntMeatProducts,26
9817,71,MntMeatProducts,143
8080,50,MntMeatProducts,6
9432,23,MntMeatProducts,18
8372,81,MntMeatProducts,7
10870,46,MntMeatProducts,182
4001,56,MntMeatProducts,30
7270,91,MntMeatProducts,217
8235,8,MntMeatProducts,214
9405,40,MntMeatProducts,61
5524,58,MntFishProducts,172
2174,38,MntFishProducts,2
4141,26,MntFishProducts,111
6182,26,MntFishProducts,10
5324,94,MntFishProducts,46
7446,16,MntFishProducts,0
965,34,MntFishProducts,50
6177,32,MntFishProducts,3
4855,19,MntFishProducts,3
5899,68,MntFishProducts,1
1994,11,MntFishProducts,0
387,59,MntFishProducts,11
2125,82,MntFishProducts,225
8180,53,MntFishProducts,3
2569,38,MntFishProducts,6
2114,23,MntFishProducts,59
9736,51,MntFishProducts,2
4939,20,MntFishProducts,150
6565,91,MntFishProducts,0
2278,86,MntFishProducts,30
9360,41,MntFishProducts,69
5376,42,MntFishProducts,1
1993,63,MntFishProducts,0
4047,0,MntFishProducts,21
1409,69,MntFishProducts,39
7892,89,MntFishProducts,15
2404,4,MntFishProducts,3
5255,19,MntFishProducts,3
9422,26,MntFishProducts,20
1966,96,MntFishProducts,21
6864,34,MntFishProducts,2
3033,56,MntFishProducts,34
5710,31,MntFishProducts,2
7373,8,MntFishProducts,33
8755,4,MntFishProducts,119
10738,55,MntFishProducts,2
4339,37,MntFishProducts,0
10755,76,MntFishProducts,15
8595,99,MntFishProducts,2
2968,53,MntFishProducts,160
8601,3,MntFishProducts,82
503,88,MntFishProducts,3
8430,4,MntFishProducts,3
7281,80,MntFishProducts,3
2139,19,MntFishProducts,3
1371,72,MntFishProducts,227
9909,24,MntFishProducts,15
7286,92,MntFishProducts,3
7244,96,MntFishProducts,6
6566,39,MntFishProducts,50
8614,29,MntFishProducts,37
4114,2,MntFishProducts,27
1331,54,MntFishProducts,30
2225,54,MntFishProducts,156
9381,57,MntFishProducts,12
6260,55,MntFishProducts,180
10383,30,MntFishProducts,121
7437,31,MntFishProducts,2
8557,57,MntFishProducts,2
8375,63,MntFishProducts,0
6853,12,MntFishProducts,69
3076,18,MntFishProducts,16
1012,26,MntFishProducts,37
6518,8,MntFishProducts,0
4137,29,MntFishProducts,119
8082,75,MntFishProducts,3
1386,0,MntFishProducts,0
9369,19,MntFishProducts,201
4477,4,MntFishProducts,7
1357,90,MntFishProducts,58
1402,1,MntFishProducts,189
10629,25,MntFishProducts,17
6312,29,MntFishProducts,84
8132,88,MntFishProducts,0
1050,58,MntFishProducts,4
5846,68,MntFishProducts,2
1859,34,MntFishProducts,97
7503,40,MntFishProducts,137
10401,12,MntFishProducts,0
1618,9,MntFishProducts,0
3332,87,MntFishProducts,7
2261,5,MntFishProducts,2
5346,87,MntFishProducts,7
4119,56,MntFishProducts,34
535,18,MntFishProducts,27
5268,95,MntFishProducts,10
273,48,MntFishProducts,0
4452,3,MntFishProducts,0
8504,70,MntFishProducts,110
771,79,MntFishProducts,4
8996,4,MntFishProducts,49
9235,45,MntFishProducts,2
5798,87,MntFishProducts,98
11178,69,MntFishProducts,0
2230,84,MntFishProducts,0
7516,30,MntFishProducts,12
7247,72,MntFishProducts,0
11100,37,MntFishProducts,0
4646,44,MntFishProducts,75
3037,32,MntFishProducts,65
1473,0,MntFishProducts,2
1016,43,MntFishProducts,2
4518,59,MntFishProducts,185
9370,68,MntFishProducts,80
8908,35,MntFishProducts,50
8373,94,MntFishProducts,10
7533,15,MntFishProducts,2
2683,56,MntFishProducts,75
3629,17,MntFishProducts,4
10991,18,MntFishProducts,31
5077,46,MntFishProducts,23
7431,40,MntFishProducts,23
3267,27,MntFishProducts,0
999,95,MntFishProducts,29
9215,19,MntFishProducts,0
2286,27,MntFishProducts,0
1592,25,MntFishProducts,151
367,74,MntFishProducts,123
5234,85,MntFishProducts,0
9862,37,MntFishProducts,11
9805,65,MntFishProducts,39
6205,13,MntFishProducts,0
8442,63,MntFishProducts,3
7386,83,MntFishProducts,7
7215,69,MntFishProducts,44
1491,87,MntFishProducts,40
11071,37,MntFishProducts,173
3381,51,MntFishProducts,0
8268,23,MntFishProducts,10
11051,72,MntFishProducts,16
8026,10,MntFishProducts,65
433,42,MntFishProducts,0
9597,10,MntFishProducts,23
1295,96,MntFishProducts,38
5290,51,MntFishProducts,3
1685,21,MntFishProducts,38
5342,31,MntFishProducts,10
9579,61,MntFishProducts,2
7660,37,MntFishProducts,4
1461,74,MntFishProducts,3
821,46,MntFishProducts,52
11084,4,MntFishProducts,13
8690,73,MntFishProducts,36
2937,47,MntFishProducts,43
9701,13,MntFishProducts,73
9949,36,MntFishProducts,32
10837,47,MntFishProducts,20
3120,49,MntFishProducts,0
5885,94,MntFishProducts,12
4050,65,MntFishProducts,12
3830,59,MntFishProducts,39
7987,96,MntFishProducts,23
7798,28,MntFishProducts,8
92,12,MntFishProducts,19
7055,57,MntFishProducts,0
10240,10,MntFishProducts,34
3025,4,MntFishProducts,4
9283,49,MntFishProducts,2
9970,3,MntFishProducts,10
2730,64,MntFishProducts,149
2795,0,MntFishProducts,0
9260,20,MntFishProducts,43
8182,91,MntFishProducts,7
10095,9,MntFishProducts,16
8475,98,MntFishProducts,1
4370,83,MntFishProducts,6
10573,27,MntFishProducts,134
3712,63,MntFishProducts,7
6637,46,MntFishProducts,173
3152,84,MntFishProducts,8
5610,58,MntFishProducts,8
6460,78,MntFishProducts,11
1349,4,MntFishProducts,2
1880,17,MntFishProducts,0
641,77,MntFishProducts,0
8717,56,MntFishProducts,69
10314,79,MntFishProducts,86
10854,90,MntFishProducts,0
10492,96,MntFishProducts,2
6935,44,MntFishProducts,75
7698,81,MntFishProducts,2
3559,77,MntFishProducts,3
10562,21,MntFishProducts,34
10796,16,MntFishProducts,0
2563,80,MntFishProducts,2
3518,45,MntFishProducts,10
5823,63,MntFishProducts,0
3934,34,MntFishProducts,19
6982,14,MntFishProducts,140
6431,13,MntFishProducts,3
9733,52,MntFishProducts,29
5602,98,MntFishProducts,147
7829,99,MntFishProducts,7
1324,93,MntFishProducts,3
326,38,MntFishProducts,8
7224,24,MntFishProducts,3
6999,80,MntFishProducts,32
9938,82,MntFishProducts,27
6422,20,MntFishProducts,50
3182,81,MntFishProducts,7
7300,50,MntFishProducts,6
10424,60,MntFishProducts,224
8727,63,MntFishProducts,42
2798,54,MntFishProducts,76
1030,72,MntFishProducts,0
624,5,MntFishProducts,7
5176,88,MntFishProducts,7
5552,50,MntFishProducts,47
868,99,MntFishProducts,0
380,17,MntFishProducts,42
2677,11,MntFishProducts,65
6521,18,MntFishProducts,33
6927,70,MntFishProducts,0
2877,21,MntFishProducts,19
0,66,MntFishProducts,254
1584,79,MntFishProducts,25
7264,2,MntFishProducts,0
6274,81,MntFishProducts,42
1377,24,MntFishProducts,0
454,48,MntFishProducts,42
1755,93,MntFishProducts,29
2075,56,MntFishProducts,80
4785,3,MntFishProducts,19
9076,44,MntFishProducts,0
7079,38,MntFishProducts,15
4653,46,MntFishProducts,2
7375,84,MntFishProducts,0
709,27,MntFishProducts,0
460,72,MntFishProducts,67
3726,66,MntFishProducts,3
6798,30,MntFishProducts,4
5341,2,MntFishProducts,180
1606,65,MntFishProducts,4
9617,37,MntFishProducts,6
3233,89,MntFishProducts,28
89,49,MntFishProducts,6
2936,46,MntFishProducts,0
9449,32,MntFishProducts,15
7297,54,MntFishProducts,12
11004,23,MntFishProducts,7
313,98,MntFishProducts,186
9940,97,MntFishProducts,75
10735,75,MntFishProducts,2
9529,8,MntFishProducts,218
6439,37,MntFishProducts,0
7411,31,MntFishProducts,0
2176,40,MntFishProducts,104
9265,74,MntFishProducts,133
8867,90,MntFishProducts,150
8932,57,MntFishProducts,220
10236,59,MntFishProducts,6
6340,52,MntFishProducts,0
10089,5,MntFishProducts,32
2227,92,MntFishProducts,21
10992,77,MntFishProducts,45
5304,35,MntFishProducts,0
309,48,MntFishProducts,13
3406,97,MntFishProducts,28
2661,95,MntFishProducts,10
3153,24,MntFishProducts,0
10264,60,MntFishProducts,4
1184,46,MntFishProducts,11
4200,85,MntFishProducts,24
9396,31,MntFishProducts,4
2387,9,MntFishProducts,3
6690,30,MntFishProducts,4
1225,47,MntFishProducts,205
9703,70,MntFishProducts,0
291,13,MntFishProducts,162
4557,11,MntFishProducts,8
2379,31,MntFishProducts,95
5726,15,MntFishProducts,0
3066,2,MntFishProducts,6
6336,55,MntFishProducts,8
10967,38,MntFishProducts,3
2304,86,MntFishProducts,10
3445,56,MntFishProducts,101
7828,29,MntFishProducts,188
3762,30,MntFishProducts,33
4391,64,MntFishProducts,20
4669,46,MntFishProducts,28
10144,84,MntFishProducts,0
8652,20,MntFishProducts,150
1672,74,MntFishProducts,20
8962,18,MntFishProducts,0
9974,75,MntFishProducts,4
10983,17,MntFishProducts,150
8148,88,MntFishProducts,55
10102,19,MntFishProducts,166
4697,62,MntFishProducts,4
9262,11,MntFishProducts,0
7254,74,MntFishProducts,20
4543,32,MntFishProducts,216
4927,76,MntFishProducts,21
10451,6,MntFishProducts,0
2926,62,MntFishProducts,0
2874,20,MntFishProducts,4
9738,43,MntFishProducts,0
7119,45,MntFishProducts,60
3924,34,MntFishProducts,0
5827,53,MntFishProducts,2
5596,44,MntFishProducts,19
10812,89,MntFishProducts,4
1717,43,MntFishProducts,20
9491,68,MntFishProducts,2
9274,44,MntFishProducts,219
6609,64,MntFishProducts,17
6963,85,MntFishProducts,15
4440,93,MntFishProducts,0
1379,12,MntFishProducts,20
10032,86,MntFishProducts,2
2826,28,MntFishProducts,2
2437,69,MntFishProducts,60
6320,42,MntFishProducts,77
3050,13,MntFishProducts,3
231,86,MntFishProducts,0
2392,59,MntFishProducts,6
9478,30,MntFishProducts,65
113,33,MntFishProducts,3
2863,67,MntFishProducts,52
1802,23,MntFishProducts,38
520,81,MntFishProducts,6
8275,6,MntFishProducts,0
9750,41,MntFishProducts,78
2607,78,MntFishProducts,7
7214,49,MntFishProducts,45
5835,39,MntFishProducts,3
3896,3,MntFishProducts,0
10350,37,MntFishProducts,0
7786,22,MntFishProducts,10
2861,79,MntFishProducts,3
663,46,MntFishProducts,8
10675,82,MntFishProducts,0
2521,10,MntFishProducts,2
9592,51,MntFishProducts,3
10151,38,MntFishProducts,151
7381,10,MntFishProducts,72
4099,14,MntFishProducts,11
9560,18,MntFishProducts,40
1150,36,MntFishProducts,104
10172,95,MntFishProducts,75
11191,11,MntFishProducts,11
9707,65,MntFishProducts,0
6245,71,MntFishProducts,19
8234,13,MntFishProducts,0
1411,58,MntFishProducts,172
8553,65,MntFishProducts,0
1826,0,MntFishProducts,111
8842,33,MntFishProducts,7
11030,90,MntFishProducts,0
2579,95,MntFishProducts,11
175,93,MntFishProducts,52
9185,38,MntFishProducts,13
11056,18,MntFishProducts,119
9365,57,MntFishProducts,0
6201,45,MntFishProducts,0
2061,61,MntFishProducts,0
6184,6,MntFishProducts,84
6142,65,MntFishProducts,69
4107,52,MntFishProducts,15
7274,87,MntFishProducts,212
9336,38,MntFishProducts,0
2958,53,MntFishProducts,11
933,31,MntFishProducts,4
5837,67,MntFishProducts,6
10704,65,MntFishProducts,28
5125,64,MntFishProducts,129
4432,82,MntFishProducts,6
5955,27,MntFishProducts,151
2928,63,MntFishProducts,12
5680,66,MntFishProducts,0
10313,69,MntFishProducts,6
2557,52,MntFishProducts,3
1245,45,MntFishProducts,16
1519,2,MntFishProducts,3
10703,86,MntFishProducts,0
1726,23,MntFishProducts,13
4459,13,MntFishProducts,4
1729,14,MntFishProducts,32
1517,92,MntFishProducts,2
2098,38,MntFishProducts,0
9543,74,MntFishProducts,0
6878,14,MntFishProducts,78
3310,94,MntFishProducts,12
2724,33,MntFishProducts,0
948,32,MntFishProducts,6
6720,11,MntFishProducts,4
6202,78,MntFishProducts,33
2066,56,MntFishProducts,2
9799,57,MntFishProducts,28
8318,7,MntFishProducts,33
5642,0,MntFishProducts,0
2669,66,MntFishProducts,93
455,86,MntFishProducts,2
7683,80,MntFishProducts,0
3428,56,MntFishProducts,99
7414,18,MntFishProducts,12
6354,51,MntFishProducts,3
798,71,MntFishProducts,8
8213,71,MntFishProducts,6
2488,80,MntFishProducts,0
9999,2,MntFishProducts,137
7617,83,MntFishProducts,3
615,29,MntFishProducts,38
2552,11,MntFishProducts,0
194,55,MntFishProducts,3
3645,19,MntFishProducts,10
8890,1,MntFishProducts,13
5049,19,MntFishProducts,3
9973,28,MntFishProducts,6
7301,76,MntFishProducts,3
10882,50,MntFishProducts,58
7030,1,MntFishProducts,38
7422,90,MntFishProducts,102
3523,83,MntFishProducts,0
7106,73,MntFishProducts,156
6504,24,MntFishProducts,28
5067,11,MntFishProducts,52
4216,33,MntFishProducts,179
8581,4,MntFishProducts,19
5929,14,MntFishProducts,3
3129,30,MntFishProducts,12
6528,75,MntFishProducts,2
1361,26,MntFishProducts,29
6932,77,MntFishProducts,55
7284,8,MntFishProducts,2
1340,42,MntFishProducts,179
8746,28,MntFishProducts,0
5987,52,MntFishProducts,10
3767,1,MntFishProducts,97
3725,1,MntFishProducts,43
4324,42,MntFishProducts,19
238,76,MntFishProducts,149
6694,27,MntFishProducts,12
498,28,MntFishProducts,2
9347,49,MntFishProducts,2
9699,12,MntFishProducts,28
10664,14,MntFishProducts,6
5455,89,MntFishProducts,2
456,96,MntFishProducts,4
5012,56,MntFishProducts,8
7495,72,MntFishProducts,16
5029,14,MntFishProducts,4
10642,13,MntFishProducts,4
2106,99,MntFishProducts,7
10364,72,MntFishProducts,2
5954,92,MntFishProducts,13
1137,87,MntFishProducts,61
2541,7,MntFishProducts,11
1142,91,MntFishProducts,30
2276,71,MntFishProducts,43
2807,24,MntFishProducts,62
6471,17,MntFishProducts,8
6131,87,MntFishProducts,72
6233,21,MntFishProducts,25
4148,90,MntFishProducts,12
4947,44,MntFishProducts,197
3225,71,MntFishProducts,3
7540,52,MntFishProducts,24
10648,78,MntFishProducts,220
1992,2,MntFishProducts,32
7851,60,MntFishProducts,199
8594,25,MntFishProducts,2
7059,47,MntFishProducts,205
2815,46,MntFishProducts,17
2416,83,MntFishProducts,16
7999,17,MntFishProducts,23
9213,13,MntFishProducts,2
9697,86,MntFishProducts,28
3916,92,MntFishProducts,11
2021,47,MntFishProducts,84
1581,18,MntFishProducts,2
564,81,MntFishProducts,11
6619,91,MntFishProducts,4
9081,58,MntFishProducts,4
178,40,MntFishProducts,110
916,67,MntFishProducts,2
5512,19,MntFishProducts,0
8970,93,MntFishProducts,6
10581,41,MntFishProducts,15
5300,60,MntFishProducts,0
5154,54,MntFishProducts,2
8346,26,MntFishProducts,25
1676,30,MntFishProducts,0
9286,93,MntFishProducts,120
2426,35,MntFishProducts,169
5172,4,MntFishProducts,13
5562,92,MntFishProducts,16
3436,24,MntFishProducts,2
3921,96,MntFishProducts,29
3403,11,MntFishProducts,99
22,99,MntFishProducts,15
10965,72,MntFishProducts,240
9426,77,MntFishProducts,10
6605,85,MntFishProducts,8
3136,88,MntFishProducts,25
8737,22,MntFishProducts,2
11088,83,MntFishProducts,46
716,63,MntFishProducts,63
466,9,MntFishProducts,91
9135,92,MntFishProducts,4
10623,2,MntFishProducts,0
8151,6,MntFishProducts,20
5140,66,MntFishProducts,67
10160,49,MntFishProducts,2
4945,29,MntFishProducts,28
10584,77,MntFishProducts,106
6071,77,MntFishProducts,146
3386,71,MntFishProducts,3
8939,49,MntFishProducts,60
9925,97,MntFishProducts,0
4320,6,MntFishProducts,86
5389,93,MntFishProducts,8
6036,78,MntFishProducts,72
182,62,MntFishProducts,0
203,47,MntFishProducts,80
11025,9,MntFishProducts,4
10203,77,MntFishProducts,3
4607,24,MntFishProducts,42
3711,19,MntFishProducts,25
3696,67,MntFishProducts,2
2532,95,MntFishProducts,56
9214,48,MntFishProducts,38
4943,73,MntFishProducts,0
35,35,MntFishProducts,16
2258,76,MntFishProducts,7
4322,20,MntFishProducts,16
713,72,MntFishProducts,67
4702,20,MntFishProducts,224
3281,69,MntFishProducts,30
702,80,MntFishProducts,97
2004,65,MntFishProducts,127
4769,52,MntFishProducts,0
4437,65,MntFishProducts,3
8724,57,MntFishProducts,2
10741,70,MntFishProducts,8
1991,0,MntFishProducts,0
6931,19,MntFishProducts,65
11096,50,MntFishProducts,37
304,67,MntFishProducts,4
3665,46,MntFishProducts,11
10591,37,MntFishProducts,7
5036,38,MntFishProducts,4
5547,9,MntFishProducts,0
7822,56,MntFishProducts,32
8541,98,MntFishProducts,6
10955,68,MntFishProducts,60
4368,72,MntFishProducts,20
9671,47,MntFishProducts,2
2256,33,MntFishProducts,0
4279,87,MntFishProducts,3
5371,0,MntFishProducts,11
9240,73,MntFishProducts,6
9460,74,MntFishProducts,19
9504,4,MntFishProducts,111
8692,50,MntFishProducts,15
448,57,MntFishProducts,102
8314,30,MntFishProducts,29
8420,27,MntFishProducts,15
3174,61,MntFishProducts,50
7685,4,MntFishProducts,8
3179,75,MntFishProducts,58
9780,12,MntFishProducts,136
10681,13,MntFishProducts,168
10232,9,MntFishProducts,28
4184,48,MntFishProducts,3
9120,80,MntFishProducts,65
891,60,MntFishProducts,2
10381,43,MntFishProducts,0
3525,19,MntFishProducts,0
6818,26,MntFishProducts,49
3526,58,MntFishProducts,0
8181,42,MntFishProducts,17
1029,27,MntFishProducts,0
7369,56,MntFishProducts,6
2574,27,MntFishProducts,0
8159,10,MntFishProducts,13
1160,48,MntFishProducts,10
10242,39,MntFishProducts,0
5253,85,MntFishProducts,17
5966,64,MntFishProducts,0
5314,69,MntFishProducts,39
5081,54,MntFishProducts,6
5123,57,MntFishProducts,8
5756,64,MntFishProducts,0
8036,10,MntFishProducts,7
9058,65,MntFishProducts,32
5057,74,MntFishProducts,54
254,4,MntFishProducts,6
4179,94,MntFishProducts,2
3710,41,MntFishProducts,6
7627,25,MntFishProducts,106
4501,94,MntFishProducts,132
6424,9,MntFishProducts,11
3075,47,MntFishProducts,20
4992,12,MntFishProducts,3
5252,80,MntFishProducts,7
7444,20,MntFishProducts,0
6919,39,MntFishProducts,13
3537,57,MntFishProducts,2
10277,27,MntFishProducts,0
2453,83,MntFishProducts,10
7972,79,MntFishProducts,71
895,69,MntFishProducts,0
1177,77,MntFishProducts,4
7141,15,MntFishProducts,2
7232,99,MntFishProducts,2
8477,61,MntFishProducts,3
2457,23,MntFishProducts,15
988,84,MntFishProducts,147
7930,74,MntFishProducts,20
4587,90,MntFishProducts,16
6682,41,MntFishProducts,4
6222,28,MntFishProducts,2
10299,73,MntFishProducts,64
3083,88,MntFishProducts,17
8953,94,MntFishProducts,0
1503,31,MntFishProducts,2
8650,31,MntFishProducts,6
10862,6,MntFishProducts,19
2782,23,MntFishProducts,10
6941,92,MntFishProducts,11
10972,52,MntFishProducts,58
10708,50,MntFishProducts,0
6583,54,MntFishProducts,104
3641,93,MntFishProducts,2
10156,56,MntFishProducts,231
