customer_id,year_birth,education,marital_status,income,kidhome,teenhome,signup_date
5989,1959,2n Cycle,Divorced,78353,0,1,2013-04-16 00:00:00
9499,1954,Graduation,Married,93404,1,2,2013-05-07 00:00:00
6768,1962,Graduation,Divorced,37859,1,2,2013-01-12 00:00:00
2150,1958,PhD,Widow,80995,0,1,2013-05-11 00:00:00
6646,1984,Graduation,Together,16529,1,0,2014-03-01 00:00:00
4887,1976,PhD,Divorced,55412,1,1,2013-11-22 00:00:00
8560,1992,Graduation,Single,48789,0,0,2012-09-10 00:00:00
3321,1967,PhD,Together,56575,0,2,2013-05-05 00:00:00
11003,1980,2n Cycle,Together,25130,1,0,2013-10-02 00:00:00
10402,1967,Graduation,Married,35441,1,1,2013-02-14 00:00:00
9904,1956,Graduation,Married,71391,0,1,2013-03-29 00:00:00
6141,1972,Master,Single,49494,1,0,2013-04-25 00:00:00
5687,1980,Graduation,Divorced,81702,0,0,2012-09-23 00:00:00
10856,1980,2n Cycle,Single,45889,0,1,2013-07-02 00:00:00
5121,1977,Graduation,Single,56628,0,1,2014-03-21 00:00:00
4186,1950,Graduation,Together,34026,1,1,2013-08-05 00:00:00
368,1974,Graduation,Married,40049,0,1,2012-11-29 00:00:00
3312,1988,Graduation,Single,34176,1,0,2014-05-12 00:00:00
11121,1981,Graduation,Married,19419,1,0,2012-11-10 00:00:00
5332,1960,2n Cycle,Married,82504,0,0,2013-07-27 00:00:00
5848,1970,Graduation,Together,81205,0,0,2014-01-13 00:00:00
10343,1991,2n Cycle,Single,61618,0,0,2012-09-29 00:00:00
5935,1956,Master,Single,55284,0,1,2012-12-24 00:00:00
2895,1963,Graduation,Single,49980,0,1,2013-10-23 00:00:00
10262,1980,Graduation,Married,15072,2,0,2013-05-10 00:00:00
7848,1974,Graduation,Single,49166,0,1,2013-06-13 00:00:00
9477,1954,PhD,Married,65324,0,1,2014-01-11 00:00:00
4856,1957,2n Cycle,Married,82347,0,0,2012-11-06 00:00:00
7186,1966,PhD,Together,30843,1,1,2014-05-26 00:00:00
5794,1974,PhD,Married,46374,0,1,2014-03-17 00:00:00
1456,1979,Graduation,Single,60474,0,1,2013-04-01 00:00:00
4877,1973,Master,Married,38576,0,1,2014-03-04 00:00:00
425,1985,Graduation,Married,55357,2,0,2013-02-19 00:00:00
3007,1966,Graduation,Together,37758,1,1,2012-10-04 00:00:00
1031,1989,2n Cycle,Married,85710,0,0,2013-05-05 00:00:00
4297,1969,Graduation,Together,23228,1,0,2014-01-26 00:00:00
807,1969,Master,Together,44602,1,1,2014-02-15 00:00:00
9553,1987,Graduation,Married,7500,0,0,2013-01-09 00:00:00
4271,1989,2n Cycle,Together,38683,1,0,2012-10-04 00:00:00
4120,1975,2n Cycle,Single,49514,1,0,2013-12-17 00:00:00
2036,1973,PhD,Together,57906,0,1,2013-06-11 00:00:00
115,1966,Master,Single,43456,0,1,2013-03-26 00:00:00
4259,1986,Master,Single,19485,2,0,2013-09-24 00:00:00
8687,1978,Graduation,Together,53172,0,1,2013-05-06 00:00:00
2447,1979,Graduation,Together,30545,1,0,2012-10-17 00:00:00
10140,1983,PhD,Together,70123,0,0,2013-09-28 00:00:00
9353,1959,Graduation,Single,62450,0,1,2014-01-06 00:00:00
3623,1976,Graduation,Together,21675,1,0,2014-06-11 00:00:00
738,1981,2n Cycle,Single,42395,1,1,2014-04-04 00:00:00
7631,1978,Master,Together,61346,1,0,2013-10-06 00:00:00
4789,1953,Graduation,Together,80812,0,0,2013-09-17 00:00:00
773,1971,Master,Divorced,42835,1,1,2013-06-30 00:00:00
10602,1983,Graduation,Married,39922,1,0,2013-02-14 00:00:00
1446,1956,Master,Single,86424,0,0,2014-04-05 00:00:00
3270,1978,2n Cycle,Together,17117,1,0,2013-01-17 00:00:00
8443,1972,Graduation,Single,24762,1,0,2014-02-10 00:00:00
9653,1975,Graduation,Married,35797,0,1,2012-10-16 00:00:00
8916,1975,Graduation,Divorced,36627,2,0,2013-07-23 00:00:00
8017,1981,2n Cycle,Married,51111,1,1,2014-06-19 00:00:00
5830,1972,PhD,Single,86857,0,0,2012-09-12 00:00:00
4597,1970,PhD,Together,82072,0,0,2013-07-02 00:00:00
7023,1953,PhD,Single,46231,2,1,2012-11-26 00:00:00
8086,1959,Graduation,Married,42243,1,1,2013-12-11 00:00:00
8825,1962,Graduation,Together,51195,1,1,2013-04-01 00:00:00
2930,1978,Master,Single,68092,0,0,2013-12-16 00:00:00
1928,1973,Graduation,Married,31814,1,0,2013-02-09 00:00:00
7108,1965,Master,Widow,51390,1,1,2012-09-08 00:00:00
10925,1983,Graduation,Married,76630,0,0,2014-01-14 00:00:00
9960,1991,Basic,Single,26868,1,0,2014-04-30 00:00:00
8800,1943,PhD,Divorced,48948,0,0,2013-02-01 00:00:00
9224,1972,PhD,Single,55260,0,1,2012-12-12 00:00:00
5519,1956,Graduation,Together,64090,0,1,2013-08-07 00:00:00
5046,1958,Graduation,Divorced,78331,0,1,2014-01-23 00:00:00
7037,1974,PhD,Married,37087,1,0,2013-08-11 00:00:00
905,1986,Graduation,Divorced,21846,1,0,2013-10-22 00:00:00
8624,1958,Graduation,Married,81320,0,0,2013-02-06 00:00:00
8945,1970,Graduation,Divorced,54137,0,1,2013-08-16 00:00:00
6445,1967,Graduation,Together,66825,0,0,2013-07-14 00:00:00
2727,1973,Graduation,Together,57100,0,0,2013-12-04 00:00:00
6404,1969,Graduation,Together,58917,1,2,2013-03-24 00:00:00
11074,1977,Graduation,Single,85072,0,0,2014-04-09 00:00:00
10150,1961,Graduation,Single,86429,0,0,2013-11-21 00:00:00
1968,1971,Graduation,Widow,45684,1,0,2013-12-02 00:00:00
6534,1974,Graduation,Together,47889,1,0,2014-01-04 00:00:00
9485,1986,PhD,Married,45921,0,0,2014-03-10 00:00:00
7053,1966,PhD,Single,78420,0,0,2013-06-29 00:00:00
4654,1992,Graduation,Together,75114,0,0,2013-11-07 00:00:00
9760,1963,PhD,Widow,52278,0,1,2013-01-25 00:00:00
1048,1972,Master,Married,35641,1,0,2013-07-14 00:00:00
10619,1994,Graduation,Single,95529,0,0,2012-12-03 00:00:00
9308,1954,Graduation,Married,62820,0,0,2013-05-11 00:00:00
10505,1960,Master,Together,73113,0,0,2013-12-26 00:00:00
8362,1982,PhD,Married,84169,0,0,2013-08-07 00:00:00
2625,1954,2n Cycle,Single,42607,0,1,2013-11-17 00:00:00
4637,1954,PhD,Single,74637,0,0,2013-05-18 00:00:00
9972,1955,PhD,Together,46015,1,1,2014-04-13 00:00:00
4483,1993,Graduation,Single,72354,0,0,2013-04-17 00:00:00
4487,1969,Master,Single,39858,1,0,2013-01-24 00:00:00
4988,1948,PhD,Married,34469,1,1,2014-05-04 00:00:00
8931,1986,Graduation,Together,83033,1,0,2014-05-18 00:00:00
5871,1979,Master,Together,24401,0,0,2012-08-31 00:00:00
2008,1978,Graduation,Married,77583,0,0,2014-02-10 00:00:00
3139,1982,2n Cycle,Single,74116,0,0,2013-12-30 00:00:00
10037,1993,Graduation,Single,74293,0,0,2014-05-04 00:00:00
10673,1976,PhD,Married,68397,0,1,2013-11-17 00:00:00
5303,1974,PhD,Together,79632,0,0,2014-04-08 00:00:00
538,1989,Graduation,Single,46107,1,0,2014-02-10 00:00:00
7922,1951,PhD,Single,64950,0,1,2012-08-12 00:00:00
5692,1989,Basic,Married,25443,1,0,2012-12-22 00:00:00
4843,1952,Graduation,Single,75127,0,0,2014-05-22 00:00:00
6383,1971,PhD,Together,32892,1,0,2014-05-25 00:00:00
1628,1971,Graduation,Together,71796,0,0,2013-10-24 00:00:00
1204,1970,PhD,Married,67536,0,1,2013-05-22 00:00:00
3673,1971,Graduation,Single,55239,0,1,2013-07-14 00:00:00
760,1975,PhD,Divorced,60554,1,0,2013-08-09 00:00:00
8957,1952,2n Cycle,Single,64831,1,1,2013-06-10 00:00:00
4128,1962,PhD,Together,56067,0,1,2013-07-20 00:00:00
6810,1983,Graduation,Divorced,82025,0,0,2013-05-28 00:00:00
5386,1953,Graduation,Together,94384,0,0,2013-03-04 00:00:00
8700,1986,Basic,Single,14906,0,0,2012-12-22 00:00:00
3202,1987,PhD,Married,51563,0,0,2012-10-01 00:00:00
1328,1982,2n Cycle,Married,57937,0,1,2014-02-16 00:00:00
8405,1979,Graduation,Divorced,68274,1,1,2013-09-30 00:00:00
6515,1977,Graduation,Together,39771,1,0,2013-12-06 00:00:00
2882,1975,2n Cycle,Divorced,67893,0,1,2012-10-01 00:00:00
7574,1979,PhD,Together,27922,1,0,2014-05-10 00:00:00
6387,1976,PhD,Together,52190,1,1,2014-05-08 00:00:00
5320,1973,Master,Divorced,44051,1,1,2013-01-29 00:00:00
5048,1971,PhD,Single,42767,2,0,2013-05-11 00:00:00
8146,1976,Master,Together,46106,1,1,2014-05-11 00:00:00
10031,1976,PhD,Married,16927,1,1,2013-02-10 00:00:00
5748,1965,Graduation,Married,59754,0,1,2012-12-01 00:00:00
2134,1952,Graduation,Single,53700,0,1,2012-08-17 00:00:00
1523,1973,Graduation,Married,59041,1,1,2014-05-07 00:00:00
9665,1957,PhD,Divorced,54237,0,1,2013-04-27 00:00:00
4640,1967,Graduation,Divorced,70647,0,1,2012-09-21 00:00:00
3635,1962,PhD,Single,52597,0,1,2014-05-07 00:00:00
3547,1969,Master,Together,41021,1,0,2012-12-30 00:00:00
2456,1975,PhD,Married,40233,0,1,2013-10-14 00:00:00
5633,1980,Graduation,Married,50183,1,1,2014-06-25 00:00:00
7801,1959,Graduation,Together,54753,0,1,2013-09-12 00:00:00
10489,1973,Graduation,Married,92955,0,0,2013-08-19 00:00:00
7011,1973,Graduation,Married,33471,1,0,2012-10-12 00:00:00
2620,1974,PhD,Married,34596,1,0,2013-04-13 00:00:00
3933,1980,Graduation,Together,44010,1,0,2012-10-13 00:00:00
10981,1988,Graduation,Married,84219,0,0,2014-02-02 00:00:00
1734,1968,PhD,Together,40706,2,1,2013-01-17 00:00:00
10995,1988,2n Cycle,Married,15716,1,0,2012-11-12 00:00:00
6357,1959,2n Cycle,Divorced,59052,0,1,2013-11-17 00:00:00
9209,1971,Master,Together,80573,0,0,2012-10-14 00:00:00
10286,1962,Graduation,Married,83715,0,0,2014-02-03 00:00:00
2611,1959,Master,Together,82576,0,0,2012-08-01 00:00:00
1600,1965,Master,Married,56962,2,1,2013-10-11 00:00:00
3308,1952,Graduation,Married,35704,1,1,2014-01-03 00:00:00
5407,1954,Graduation,Together,53103,0,1,2013-09-12 00:00:00
2166,1960,2n Cycle,Widow,46779,1,1,2013-07-12 00:00:00
3955,1965,Graduation,Divorced,4861,0,0,2014-06-22 00:00:00
6634,1979,Master,Divorced,33462,1,0,2013-08-07 00:00:00
3056,1978,Graduation,Divorced,63693,0,1,2013-10-14 00:00:00
5718,1950,Graduation,Married,80763,0,0,2013-08-15 00:00:00
6872,1974,PhD,Married,65352,0,1,2013-08-21 00:00:00
8164,1978,PhD,Married,82170,0,0,2013-11-25 00:00:00
4580,1969,Graduation,Married,75759,0,0,2013-10-25 00:00:00
9305,1976,2n Cycle,Single,79689,0,0,2013-05-12 00:00:00
453,1956,PhD,Widow,35340,1,1,2014-06-29 00:00:00
8545,1954,Graduation,Divorced,85683,0,0,2014-03-21 00:00:00
9850,1972,2n Cycle,Married,24884,1,0,2012-11-29 00:00:00
7378,1981,Master,Together,42021,1,0,2012-08-31 00:00:00
7646,1989,Graduation,Single,64449,1,0,2014-02-18 00:00:00
1640,1954,Graduation,Divorced,64587,1,1,2014-06-22 00:00:00
5184,1995,Graduation,Single,34824,0,0,2014-03-26 00:00:00
8492,1978,Graduation,Together,75437,0,0,2013-11-09 00:00:00
11188,1957,Graduation,Together,26091,1,1,2014-02-25 00:00:00
1212,1973,Graduation,Married,52845,1,0,2013-08-13 00:00:00
9097,1956,Graduation,Divorced,46086,0,1,2013-11-03 00:00:00
10473,1956,PhD,Widow,78028,0,1,2012-09-10 00:00:00
7962,1987,PhD,Single,95169,0,0,2013-10-09 00:00:00
9984,1981,2n Cycle,Married,56337,1,1,2013-03-27 00:00:00
5527,1987,Graduation,Together,22434,1,0,2013-02-13 00:00:00
6374,1954,PhD,Married,36930,0,1,2013-05-17 00:00:00
7453,1954,Graduation,Single,36130,0,1,2013-02-02 00:00:00
8952,1953,Master,Married,65569,0,1,2012-11-05 00:00:00
241,1952,Graduation,Together,83844,0,0,2013-05-12 00:00:00
8975,1968,Graduation,Married,19514,1,1,2014-01-26 00:00:00
6119,1963,PhD,Single,36736,1,1,2013-05-10 00:00:00
5236,1979,Graduation,Together,77568,0,1,2012-08-25 00:00:00
5723,1976,PhD,Together,49187,0,1,2014-01-11 00:00:00
1710,1978,Graduation,Single,30168,1,0,2013-03-07 00:00:00
1970,1968,Master,Together,34053,0,1,2012-09-10 00:00:00
5313,1971,Master,Married,38196,1,1,2014-04-18 00:00:00
10634,1951,Master,Married,59412,0,0,2014-04-19 00:00:00
7010,1965,2n Cycle,Married,70924,0,0,2014-04-07 00:00:00
8562,1969,Graduation,Together,54165,0,0,2013-05-28 00:00:00
3158,1973,Graduation,Married,32300,1,0,2013-01-03 00:00:00
4436,1976,Graduation,Single,20180,0,0,2013-02-20 00:00:00
5287,1973,Graduation,Married,34961,1,0,2014-06-19 00:00:00
2445,1974,PhD,Together,28440,1,0,2013-07-07 00:00:00
6059,1953,PhD,Together,64504,1,2,2013-03-04 00:00:00
4550,1966,Master,Together,33564,0,1,2014-06-24 00:00:00
4240,1978,Graduation,Married,17345,1,0,2012-11-03 00:00:00
8911,1967,PhD,Married,56320,0,1,2013-04-08 00:00:00
3706,1978,Graduation,Single,28647,1,0,2013-08-21 00:00:00
3628,1987,Basic,Single,15038,1,0,2013-01-29 00:00:00
10175,1958,PhD,Divorced,32173,0,1,2013-08-01 00:00:00
8985,1964,2n Cycle,Together,68316,0,1,2012-11-04 00:00:00
5204,1971,Graduation,Together,74538,0,0,2013-06-29 00:00:00
9220,1971,Graduation,Single,91700,0,0,2013-01-17 00:00:00
9888,1969,Graduation,Together,68695,0,0,2014-06-25 00:00:00
5263,1977,2n Cycle,Married,31056,1,0,2013-01-22 00:00:00
1020,1973,Graduation,Married,79593,0,0,2014-05-12 00:00:00
9503,1980,Graduation,Single,28071,0,0,2012-08-29 00:00:00
10613,1958,PhD,Together,37334,1,1,2014-02-26 00:00:00
67,1972,Master,Single,46423,1,1,2013-09-18 00:00:00
6019,1971,PhD,Married,37126,1,0,2014-03-30 00:00:00
5863,1953,Graduation,Married,47703,0,1,2013-05-29 00:00:00
3717,1959,Graduation,Married,61180,0,1,2014-04-23 00:00:00
6730,1954,Graduation,Married,38998,1,1,2012-11-03 00:00:00
10749,1991,Graduation,Single,8028,0,0,2012-09-18 00:00:00
4998,1962,Graduation,Together,76081,0,0,2014-05-23 00:00:00
6287,1986,Graduation,Together,34728,1,0,2013-07-30 00:00:00
5985,1965,Master,Single,33168,0,1,2012-10-13 00:00:00
4754,1966,Master,Married,33585,0,1,2013-09-25 00:00:00
4002,1960,PhD,Married,77037,0,1,2013-10-13 00:00:00
8870,1984,Graduation,Together,35196,1,0,2012-11-13 00:00:00
966,1966,Graduation,Married,44529,0,1,2013-07-05 00:00:00
4767,1965,2n Cycle,Married,70924,0,0,2014-04-07 00:00:00
9725,1966,PhD,Together,28764,1,1,2014-06-05 00:00:00
4475,1949,PhD,Married,69098,0,0,2013-02-16 00:00:00
5740,1970,2n Cycle,Divorced,25959,1,1,2013-02-14 00:00:00
5731,1983,Master,Married,27100,1,0,2013-04-05 00:00:00
7290,1985,Graduation,Single,70596,0,0,2012-10-05 00:00:00
3846,1974,Graduation,Married,42557,0,1,2012-08-29 00:00:00
8104,1951,PhD,Married,53312,0,0,2013-08-09 00:00:00
4507,1952,Graduation,Single,72228,0,0,2012-11-27 00:00:00
11013,1987,Graduation,Together,67605,0,0,2013-03-31 00:00:00
4491,1949,Master,Married,62845,1,1,2012-10-01 00:00:00
3759,1958,Graduation,Together,65196,0,2,2013-07-25 00:00:00
1162,1987,PhD,Single,42000,0,0,2013-01-10 00:00:00
2055,1973,PhD,Divorced,35860,1,1,2014-05-19 00:00:00
10766,1964,PhD,Married,65526,0,1,2014-04-11 00:00:00
4415,1961,Graduation,Married,16860,1,1,2012-09-12 00:00:00
3005,1992,Graduation,Single,83528,0,0,2014-05-01 00:00:00
2223,1965,2n Cycle,Divorced,64176,0,1,2012-08-03 00:00:00
4817,1956,Graduation,Divorced,22304,0,0,2012-08-04 00:00:00
2875,1978,Graduation,Married,67023,0,0,2014-03-04 00:00:00
10536,1971,PhD,Together,32892,1,0,2014-05-25 00:00:00
11112,1966,Graduation,Together,70713,0,1,2012-12-03 00:00:00
3807,1955,Graduation,Together,59925,0,1,2012-11-30 00:00:00
9197,1953,Graduation,Married,39722,0,1,2014-02-24 00:00:00
10832,1958,Graduation,Together,46610,0,0,2013-07-18 00:00:00
6421,1961,Graduation,Together,88347,0,0,2013-07-03 00:00:00
4207,1981,PhD,Married,87171,0,0,2013-05-01 00:00:00
577,1976,2n Cycle,Together,26907,1,1,2013-08-20 00:00:00
10855,1968,Master,Single,50014,1,0,2014-01-22 00:00:00
3081,1978,PhD,Married,41014,1,0,2013-04-22 00:00:00
3535,1965,Graduation,Single,66294,0,0,2014-03-17 00:00:00
247,1971,Graduation,Married,36715,1,0,2012-11-17 00:00:00
8707,1956,Graduation,Married,79456,0,0,2012-08-22 00:00:00
9523,1982,Graduation,Together,40479,1,0,2013-08-17 00:00:00
6072,1970,Master,Single,75345,0,0,2013-02-02 00:00:00
6295,1977,Graduation,Married,54233,0,1,2013-02-04 00:00:00
10914,1970,Graduation,Single,24163,1,1,2013-10-12 00:00:00
1509,1958,PhD,Together,84460,0,0,2013-01-04 00:00:00
5577,1983,Graduation,Together,43776,1,0,2014-05-03 00:00:00
7348,1958,PhD,Single,71691,0,0,2014-03-17 00:00:00
1127,1973,PhD,Married,85844,0,0,2014-05-29 00:00:00
1833,1974,PhD,Single,39190,1,0,2014-04-26 00:00:00
4944,1959,Graduation,Together,71367,0,0,2013-08-23 00:00:00
9080,1972,PhD,Single,38578,1,1,2013-06-22 00:00:00
6466,1965,PhD,Married,57236,1,1,2014-03-12 00:00:00
9964,1979,Graduation,Single,61825,0,1,2013-08-07 00:00:00
4790,1958,Graduation,Divorced,79803,0,1,2014-06-02 00:00:00
10245,1986,2n Cycle,Single,80910,0,0,2012-10-31 00:00:00
1109,1982,Master,Together,27590,1,0,2013-04-23 00:00:00
6001,1979,Graduation,Married,56775,0,1,2013-01-02 00:00:00
5538,1975,Graduation,Divorced,83829,0,0,2013-10-08 00:00:00
10552,1979,2n Cycle,Married,54210,0,1,2013-05-20 00:00:00
1545,1986,Graduation,Married,38508,1,0,2013-08-02 00:00:00
7409,1970,Graduation,Together,53187,1,0,2013-10-26 00:00:00
4444,1972,Graduation,Married,30023,1,0,2014-03-24 00:00:00
146,1960,PhD,Single,76045,0,0,2013-11-15 00:00:00
6271,1952,PhD,Married,50870,0,1,2014-06-19 00:00:00
10065,1970,2n Cycle,Married,15315,0,0,2013-08-03 00:00:00
4741,1974,2n Cycle,Married,65463,1,0,2014-01-30 00:00:00
246,1965,Graduation,Married,66480,1,1,2014-05-31 00:00:00
375,1954,Graduation,Divorced,76773,0,0,2013-02-25 00:00:00
1524,1983,2n Cycle,Single,81698,0,0,2013-03-01 00:00:00
10022,1973,PhD,Single,54466,1,1,2014-02-09 00:00:00
7451,1960,Master,Single,98777,0,0,2014-02-17 00:00:00
11010,1984,PhD,Single,16269,1,0,2013-08-30 00:00:00
4356,1971,Graduation,Together,71819,0,1,2013-08-28 00:00:00
3885,1983,PhD,Married,33569,1,0,2013-10-16 00:00:00
1175,1983,Master,Married,36262,0,0,2013-09-20 00:00:00
880,1966,Basic,Together,22634,0,0,2013-01-16 00:00:00
2320,1978,2n Cycle,Married,47025,0,1,2013-09-12 00:00:00
850,1968,Graduation,Single,70566,0,1,2013-10-06 00:00:00
4713,1979,PhD,Married,31605,1,0,2012-11-22 00:00:00
675,1973,Master,Divorced,52034,1,1,2013-05-17 00:00:00
5025,1979,Graduation,Single,48526,1,0,2013-12-24 00:00:00
2308,1954,Graduation,Married,46734,0,1,2012-11-18 00:00:00
5995,1962,Graduation,Divorced,39552,1,1,2012-12-18 00:00:00
6749,1966,Graduation,Single,86358,1,1,2012-08-08 00:00:00
1010,1977,Graduation,Together,46931,2,1,2014-04-24 00:00:00
8977,1985,Basic,Single,16581,0,0,2013-01-12 00:00:00
4756,1952,2n Cycle,Divorced,63998,0,0,2013-12-20 00:00:00
3412,1951,Master,Married,67381,0,1,2013-01-15 00:00:00
606,1967,Graduation,Single,25930,1,1,2013-10-10 00:00:00
5961,1978,Graduation,Married,42693,1,0,2014-06-07 00:00:00
2975,1976,Graduation,Together,85606,0,1,2012-11-12 00:00:00
2894,1985,Graduation,Single,72903,0,0,2013-10-29 00:00:00
7613,1974,2n Cycle,Together,49669,1,0,2014-05-24 00:00:00
10542,1968,PhD,Married,36778,1,1,2012-08-05 00:00:00
8015,1962,PhD,Divorced,85696,0,0,2013-05-03 00:00:00
10617,1989,Master,Divorced,10979,0,0,2014-05-22 00:00:00
11166,1961,Graduation,Married,49678,0,1,2013-02-02 00:00:00
849,1953,Master,Together,56129,0,1,2013-06-20 00:00:00
523,1989,Graduation,Married,37155,1,0,2013-01-31 00:00:00
4066,1978,2n Cycle,Divorced,21282,1,0,2014-05-11 00:00:00
8414,1962,PhD,Single,33419,0,1,2013-08-17 00:00:00
819,1945,Graduation,Widow,63285,0,0,2013-11-05 00:00:00
4961,1974,Master,Together,21255,1,0,2014-01-21 00:00:00
749,1981,Graduation,Together,42162,1,0,2013-11-19 00:00:00
5430,1956,Graduation,Together,54450,1,1,2012-09-14 00:00:00
7755,1954,PhD,Married,57744,0,1,2013-11-12 00:00:00
10525,1986,Graduation,Single,26576,1,0,2012-10-13 00:00:00
1453,1943,PhD,Widow,57513,0,0,2013-07-06 00:00:00
8310,1964,Graduation,Together,68142,0,1,2012-08-29 00:00:00
10710,1979,Graduation,Married,7500,0,1,2012-08-29 00:00:00
5031,1974,Graduation,Together,83145,0,0,2012-09-22 00:00:00
2613,1960,Master,Married,54197,0,1,2014-04-03 00:00:00
213,1963,PhD,Single,23091,1,1,2014-05-28 00:00:00
967,1976,Graduation,Married,46049,1,1,2013-07-21 00:00:00
1077,1974,Graduation,Together,56715,0,0,2012-12-05 00:00:00
7959,1961,Graduation,Married,79410,0,0,2014-05-29 00:00:00
640,1951,Graduation,Married,57304,0,1,2013-03-11 00:00:00
4252,1965,Graduation,Married,44375,0,1,2014-03-23 00:00:00
8432,1956,Graduation,Together,54450,1,1,2012-09-14 00:00:00
6218,1965,Graduation,Married,59594,0,1,2012-10-20 00:00:00
6905,1994,Graduation,Together,80685,0,0,2012-08-22 00:00:00
5922,1974,PhD,Married,40344,0,1,2013-10-13 00:00:00
3598,1972,Graduation,Married,62710,0,1,2013-05-23 00:00:00
6116,1968,2n Cycle,Married,48985,0,1,2013-07-05 00:00:00
6263,1968,Graduation,Together,35322,1,2,2012-08-22 00:00:00
10486,1948,Graduation,Married,77142,0,0,2013-05-29 00:00:00
2410,1969,Graduation,Single,81657,0,0,2014-01-22 00:00:00
193,1996,Basic,Married,14421,0,0,2014-02-17 00:00:00
3363,1974,2n Cycle,Married,20130,0,0,2014-03-17 00:00:00
8278,1990,PhD,Married,74214,0,0,2012-08-26 00:00:00
10660,1957,Master,Married,66726,1,1,2014-01-12 00:00:00
8686,1979,Basic,Together,23724,1,0,2013-01-08 00:00:00
1604,1960,Master,Married,47353,0,1,2013-11-13 00:00:00
5907,1952,Master,Married,33444,1,1,2012-11-03 00:00:00
10669,1981,Graduation,Married,54386,0,1,2013-05-17 00:00:00
2918,1981,Graduation,Divorced,28510,1,1,2013-04-13 00:00:00
5735,1991,Master,Single,90638,0,0,2014-02-13 00:00:00
359,1950,Graduation,Together,48070,0,1,2013-01-13 00:00:00
8387,1957,Graduation,Married,43140,0,1,2013-01-05 00:00:00
1829,1961,PhD,Divorced,54959,0,1,2013-01-19 00:00:00
3839,1958,Basic,Single,15056,1,1,2013-05-03 00:00:00
9392,1971,Graduation,Single,26954,1,0,2014-05-08 00:00:00
2292,1985,Graduation,Single,22327,1,0,2013-08-02 00:00:00
10466,1965,Graduation,Married,44393,1,1,2013-08-22 00:00:00
9855,1952,PhD,Single,62000,0,1,2013-08-25 00:00:00
4088,1962,PhD,Together,31497,0,1,2012-12-06 00:00:00
5231,1974,2n Cycle,Married,45894,0,2,2014-02-27 00:00:00
590,1970,Master,Divorced,78579,0,0,2012-12-22 00:00:00
8732,1969,Master,Widow,67369,0,1,2012-11-17 00:00:00
2315,1960,Graduation,Divorced,58401,0,1,2014-04-20 00:00:00
3515,1952,Graduation,Single,62307,0,1,2014-02-17 00:00:00
2245,1969,Master,Married,43641,1,1,2013-04-22 00:00:00
6283,1968,Master,Divorced,63841,0,1,2013-04-21 00:00:00
2246,1965,2n Cycle,Married,46891,0,1,2013-09-01 00:00:00
6606,1969,Master,Married,70091,1,0,2013-03-31 00:00:00
5545,1972,PhD,Married,78075,0,0,2014-04-05 00:00:00
7342,1961,2n Cycle,Widow,59184,0,1,2012-09-09 00:00:00
837,1977,Graduation,Married,54809,1,1,2013-09-11 00:00:00
9500,1959,Graduation,Married,58113,0,1,2013-01-25 00:00:00
3602,1958,Master,Married,51412,0,1,2013-12-31 00:00:00
234,1979,Graduation,Divorced,15287,1,0,2012-10-10 00:00:00
2995,1957,Master,Together,66636,0,0,2013-08-17 00:00:00
1118,1956,Master,Married,50965,0,1,2013-02-20 00:00:00
7789,1965,PhD,Married,84618,0,0,2013-11-22 00:00:00
3068,1990,Graduation,Married,18351,0,0,2013-10-29 00:00:00
8955,1957,PhD,Together,40451,0,2,2014-02-16 00:00:00
945,1965,Graduation,Together,36317,0,1,2013-05-22 00:00:00
5644,1957,Graduation,Together,42213,0,1,2013-10-12 00:00:00
7192,1955,Graduation,Together,65748,0,1,2013-04-15 00:00:00
2324,1972,Graduation,Together,77044,0,1,2013-10-27 00:00:00
697,1969,Graduation,Together,74918,0,0,2013-03-12 00:00:00
3439,1972,Graduation,Married,56721,1,1,2012-10-31 00:00:00
1506,1975,Graduation,Single,42160,1,1,2013-06-28 00:00:00
232,1965,Graduation,Single,61559,0,1,2013-07-17 00:00:00
8876,1963,PhD,Together,33629,1,1,2012-08-08 00:00:00
4500,1991,PhD,Together,68682,0,0,2013-10-06 00:00:00
9739,1963,Graduation,Single,34377,0,1,2013-01-19 00:00:00
10395,1986,Basic,Single,8940,1,0,2012-08-22 00:00:00
1176,1973,Graduation,Married,26228,1,0,2013-09-22 00:00:00
1627,1957,2n Cycle,Divorced,77297,0,0,2013-01-26 00:00:00
938,1981,Graduation,Married,40211,1,1,2013-07-30 00:00:00
2740,1958,PhD,Widow,33438,1,1,2013-09-22 00:00:00
257,1959,PhD,Married,75032,0,1,2013-04-28 00:00:00
4058,1955,PhD,Single,61284,0,0,2013-10-12 00:00:00
7736,1986,Graduation,Married,22518,1,0,2012-10-22 00:00:00
8210,1975,Master,Married,54730,0,1,2013-08-15 00:00:00
833,1955,Master,Married,38452,1,1,2014-03-30 00:00:00
6230,1971,Graduation,Divorced,44421,1,1,2013-02-15 00:00:00
7325,1986,PhD,Together,38197,1,0,2013-06-29 00:00:00
1307,1978,Graduation,Divorced,41986,0,1,2014-02-09 00:00:00
1502,1983,Graduation,Together,28427,1,0,2013-03-21 00:00:00
6211,1976,PhD,Together,37395,1,0,2014-05-02 00:00:00
843,1971,Graduation,Married,64722,1,0,2014-05-26 00:00:00
4174,1956,Master,Together,55249,0,1,2014-04-17 00:00:00
